OrderId,OrderDate,ShipMode,Segment,Country,City,State,PostalCode,Region,Category,SubCategory,ProductId,CostPrice,ListPrice,Quantity,DiscountPercent,Revenue,DiscountAmount,SellingPrice,CostTotal,Profit
146,2023-06-04,Standard Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Storage,OFF-ST-10003656,600.0,670.0,7,3.0,4690.0,140.7,4549.3,4200.0,349.3
147,2023-05-31,Standard Class,Home Office,United States,Newark,Ohio,43055,East,Furniture,Furnishings,FUR-FU-10000521,80.0,90.0,4,4.0,360.0,14.4,345.6,320.0,25.6
148,2022-06-12,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Technology,Phones,TEC-PH-10000215,350.0,380.0,11,4.0,4180.0,167.2,4012.8,3850.0,162.8
149,2022-05-18,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Technology,Phones,TEC-PH-10001448,140.0,150.0,3,5.0,450.0,22.5,427.5,420.0,7.5
150,2022-01-23,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Furniture,Chairs,FUR-CH-10000454,1580.0,1950.0,8,3.0,15600.0,468.0,15132.0,12640.0,2492.0
151,2023-08-21,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Office Supplies,Binders,OFF-BI-10002735,150.0,170.0,5,4.0,850.0,34.0,816.0,750.0,66.0
152,2023-08-31,First Class,Home Office,United States,Scottsdale,Arizona,85254,West,Office Supplies,Appliances,OFF-AP-10000326,140.0,160.0,5,5.0,800.0,40.0,760.0,700.0,60.0
153,2022-10-25,First Class,Home Office,United States,Scottsdale,Arizona,85254,West,Technology,Phones,TEC-PH-10001254,160.0,200.0,2,2.0,400.0,8.0,392.0,320.0,72.0
154,2022-10-07,First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,OFF-PA-10001950,50.0,60.0,7,4.0,420.0,16.8,403.2,350.0,53.2
155,2023-03-25,First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,OFF-PA-10002254,100.0,110.0,4,4.0,440.0,17.6,422.4,400.0,22.4
156,2023-03-27,First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10001590,60.0,80.0,6,4.0,480.0,19.2,460.8,360.0,100.8
157,2022-05-03,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10001547,10.0,10.0,3,3.0,30.0,0.9,29.1,30.0,-0.899999999999999
158,2022-05-18,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10004063,380.0,460.0,2,2.0,920.0,18.4,901.6,760.0,141.6
159,2022-04-25,Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Office Supplies,Labels,OFF-LA-10002475,10.0,10.0,2,3.0,20.0,0.6,19.4,20.0,-0.600000000000001
160,2022-06-30,Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Technology,Phones,TEC-PH-10004536,870.0,940.0,7,5.0,6580.0,329.0,6251.0,6090.0,161.0
161,2022-01-10,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10002751,10.0,10.0,1,4.0,10.0,0.4,9.6,10.0,-0.4
162,2023-11-27,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10003657,40.0,50.0,2,5.0,100.0,5.0,95.0,80.0,15.0
163,2022-02-16,Standard Class,Consumer,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Envelopes,OFF-EN-10001990,30.0,30.0,5,4.0,150.0,6.0,144.0,150.0,-6.0
164,2022-08-14,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10004002,20.0,30.0,2,3.0,60.0,1.8,58.2,40.0,18.2
165,2023-10-14,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,OFF-AR-10004441,10.0,10.0,3,5.0,30.0,1.5,28.5,30.0,-1.5
166,2022-10-16,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,TEC-MA-10000822,6850.0,8160.0,8,4.0,65280.0,2611.2,62668.8,54800.0,7868.8
167,2022-11-20,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,OFF-ST-10000991,250.0,280.0,3,4.0,840.0,33.6,806.4,750.0,56.4
168,2023-11-04,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,FUR-CH-10004287,1620.0,1740.0,9,4.0,15660.0,626.4,15033.6,14580.0,453.6
169,2023-06-16,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,OFF-AR-10002656,30.0,30.0,6,4.0,180.0,7.2,172.8,180.0,-7.19999999999999
170,2022-10-20,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Appliances,OFF-AP-10002518,150.0,180.0,5,2.0,900.0,18.0,882.0,750.0,132.0
171,2022-07-12,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10003931,120.0,140.0,3,5.0,420.0,21.0,399.0,360.0,39.0
172,2022-01-28,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000659,20.0,20.0,3,2.0,60.0,1.2,58.8,60.0,-1.2
173,2023-10-10,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10001144,100.0,110.0,2,4.0,220.0,8.8,211.2,200.0,11.2
174,2022-10-05,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003817,290.0,340.0,7,2.0,2380.0,47.6,2332.4,2030.0,302.4
175,2023-01-02,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10000891,50.0,50.0,2,4.0,100.0,4.0,96.0,100.0,-4.0
176,2023-04-07,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,OFF-LA-10003148,20.0,20.0,4,5.0,80.0,4.0,76.0,80.0,-4.0
177,2022-04-21,Second Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Appliances,OFF-AP-10002684,90.0,100.0,4,2.0,400.0,8.0,392.0,360.0,32.0
178,2023-10-28,Second Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Chairs,FUR-CH-10004698,370.0,400.0,7,5.0,2800.0,140.0,2660.0,2590.0,70.0
179,2022-04-18,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Supplies,OFF-SU-10002189,20.0,20.0,5,3.0,100.0,3.0,97.0,100.0,-3.0
180,2022-03-08,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001940,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0
181,2023-06-08,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,OFF-ST-10003455,20.0,20.0,2,5.0,40.0,2.0,38.0,40.0,-2.0
182,2022-06-25,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Technology,Accessories,TEC-AC-10004659,380.0,410.0,7,3.0,2870.0,86.1,2783.9,2660.0,123.9
183,2022-01-10,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10003273,470.0,500.0,4,5.0,2000.0,100.0,1900.0,1880.0,20.0
184,2023-10-17,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10004896,140.0,150.0,5,2.0,750.0,15.0,735.0,700.0,35.0
185,2023-02-23,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Accessories,TEC-AC-10002345,30.0,30.0,2,5.0,60.0,3.0,57.0,60.0,-3.0
186,2022-10-19,Standard Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10001890,10.0,10.0,2,2.0,20.0,0.4,19.6,20.0,-0.399999999999999
187,2022-08-22,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10002323,160.0,180.0,8,3.0,1440.0,43.2,1396.8,1280.0,116.8
188,2023-10-11,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,OFF-ST-10001328,40.0,40.0,3,4.0,120.0,4.8,115.2,120.0,-4.8
189,2022-12-06,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,OFF-PA-10001950,20.0,20.0,3,3.0,60.0,1.8,58.2,60.0,-1.8
190,2023-12-09,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002613,820.0,900.0,4,3.0,3600.0,108.0,3492.0,3280.0,212.0
191,2022-07-12,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001552,60.0,70.0,6,4.0,420.0,16.8,403.2,360.0,43.2
192,2022-06-23,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000061,50.0,50.0,8,5.0,400.0,20.0,380.0,400.0,-20.0
193,2023-11-04,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002545,520.0,630.0,3,2.0,1890.0,37.8,1852.2,1560.0,292.2
194,2022-11-11,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003514,20.0,20.0,5,3.0,100.0,3.0,97.0,100.0,-3.0
195,2023-01-07,Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,OFF-EN-10001509,10.0,10.0,7,2.0,70.0,1.4,68.6,70.0,-1.40000000000001
196,2022-10-26,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004685,10.0,10.0,2,5.0,20.0,1.0,19.0,20.0,-1.0
197,2023-11-03,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004027,10.0,10.0,3,2.0,30.0,0.6,29.4,30.0,-0.600000000000001
198,2023-03-05,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,OFF-ST-10001414,40.0,50.0,3,5.0,150.0,7.5,142.5,120.0,22.5
199,2022-12-21,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000343,0.0,0.0,2,5.0,0.0,0.0,0.0,0.0,0.0
200,2022-06-16,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10002749,20.0,20.0,3,2.0,60.0,1.2,58.8,60.0,-1.2
201,2022-12-11,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,OFF-PA-10002666,20.0,20.0,3,5.0,60.0,3.0,57.0,60.0,-3.0
202,2022-07-13,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,FUR-TA-10004289,200.0,220.0,2,3.0,440.0,13.2,426.8,400.0,26.8
203,2022-12-31,First Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,OFF-AP-10003622,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0
204,2022-03-12,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10003217,60.0,70.0,2,2.0,140.0,2.8,137.2,120.0,17.2
205,2023-10-14,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,FUR-FU-10002960,40.0,40.0,7,3.0,280.0,8.4,271.6,280.0,-8.39999999999998
206,2023-07-10,Standard Class,Consumer,United States,Whittier,California,90604,West,Technology,Phones,TEC-PH-10001918,370.0,440.0,4,3.0,1760.0,52.8,1707.2,1480.0,227.2
207,2023-12-01,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10000642,70.0,80.0,4,4.0,320.0,12.8,307.2,280.0,27.2
208,2023-08-08,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,TEC-PH-10001700,120.0,130.0,2,3.0,260.0,7.8,252.2,240.0,12.2
209,2022-08-19,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,OFF-BI-10003274,20.0,20.0,4,3.0,80.0,2.4,77.6,80.0,-2.40000000000001
210,2023-12-30,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,OFF-FA-10000134,50.0,50.0,9,2.0,450.0,9.0,441.0,450.0,-9.0
211,2022-07-17,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10001522,80.0,90.0,1,5.0,90.0,4.5,85.5,80.0,5.5
212,2023-10-07,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10001266,20.0,20.0,2,4.0,40.0,1.6,38.4,40.0,-1.6
213,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,OFF-LA-10004544,20.0,20.0,2,4.0,40.0,1.6,38.4,40.0,-1.6
214,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,FUR-BO-10004695,390.0,450.0,5,5.0,2250.0,112.5,2137.5,1950.0,187.5
215,2023-11-20,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,TEC-PH-10002844,50.0,60.0,3,3.0,180.0,5.4,174.6,150.0,24.6
216,2023-03-31,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,TEC-MA-10000864,1040.0,1190.0,9,4.0,10710.0,428.4,10281.6,9360.0,921.6
217,2022-08-29,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,TEC-AC-10000109,80.0,90.0,2,5.0,180.0,9.0,171.0,160.0,11.0
218,2022-05-06,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001328,80.0,90.0,6,3.0,540.0,16.2,523.8,480.0,43.8
219,2023-08-10,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10002563,250.0,300.0,3,4.0,900.0,36.0,864.0,750.0,114.0
220,2023-04-24,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,OFF-FA-10000585,10.0,10.0,2,2.0,20.0,0.4,19.6,20.0,-0.399999999999999
221,2022-03-24,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,OFF-PA-10004000,20.0,20.0,6,4.0,120.0,4.8,115.2,120.0,-4.8
222,2023-03-26,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,OFF-BI-10002852,20.0,20.0,4,3.0,80.0,2.4,77.6,80.0,-2.40000000000001
223,2022-04-18,First Class,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,FUR-FU-10000087,60.0,70.0,4,3.0,280.0,8.4,271.6,240.0,31.6
224,2023-03-17,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,TEC-MA-10001148,410.0,480.0,4,4.0,1920.0,76.8,1843.2,1640.0,203.2
225,2023-11-19,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,OFF-AR-10001958,30.0,30.0,2,4.0,60.0,2.4,57.6,60.0,-2.4
226,2023-11-18,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10001026,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
227,2023-04-22,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,FUR-TA-10003748,510.0,620.0,5,2.0,3100.0,62.0,3038.0,2550.0,488.0
228,2022-04-22,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10002485,20.0,20.0,1,3.0,20.0,0.6,19.4,20.0,-0.600000000000001
229,2022-02-17,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004860,130.0,160.0,2,2.0,320.0,6.4,313.6,260.0,53.6
230,2023-10-02,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004477,360.0,390.0,8,2.0,3120.0,62.4,3057.6,2880.0,177.6
231,2023-07-21,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10001679,20.0,20.0,7,5.0,140.0,7.0,133.0,140.0,-7.0
232,2023-01-18,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10001705,210.0,230.0,2,4.0,460.0,18.4,441.6,420.0,21.6
233,2023-10-19,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10003473,510.0,620.0,3,4.0,1860.0,74.4,1785.6,1530.0,255.6
234,2023-09-13,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001679,10.0,10.0,2,2.0,20.0,0.4,19.6,20.0,-0.399999999999999
235,2023-11-10,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10004017,250.0,260.0,3,5.0,780.0,39.0,741.0,750.0,-9.0
236,2023-11-26,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,TEC-AC-10003832,500.0,620.0,3,4.0,1860.0,74.4,1785.6,1500.0,285.6
237,2022-01-02,Standard Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,OFF-PA-10002479,10.0,10.0,2,4.0,20.0,0.8,19.2,20.0,-0.800000000000001
238,2022-01-19,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10003349,30.0,30.0,5,4.0,150.0,6.0,144.0,150.0,-6.0
239,2023-12-13,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10000576,340.0,420.0,5,2.0,2100.0,42.0,2058.0,1700.0,358.0
240,2023-01-20,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004351,10.0,10.0,3,2.0,30.0,0.6,29.4,30.0,-0.600000000000001
241,2023-04-25,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10000011,30.0,30.0,2,3.0,60.0,1.8,58.2,60.0,-1.8
242,2023-05-27,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,FUR-TA-10002607,150.0,180.0,5,3.0,900.0,27.0,873.0,750.0,123.0
243,2022-11-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10002505,0.0,0.0,3,4.0,0.0,0.0,0.0,0.0,0.0
244,2022-01-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10004685,10.0,10.0,2,3.0,20.0,0.6,19.4,20.0,-0.600000000000001
245,2022-04-20,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,FUR-CH-10004063,1620.0,2000.0,7,2.0,14000.0,280.0,13720.0,11340.0,2380.0
246,2022-11-09,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,OFF-ST-10002276,150.0,170.0,2,4.0,340.0,13.6,326.4,300.0,26.4
247,2023-04-29,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10004082,40.0,50.0,6,5.0,300.0,15.0,285.0,240.0,45.0
248,2023-04-28,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,OFF-AP-10002945,1380.0,1500.0,5,5.0,7500.0,375.0,7125.0,6900.0,225.0
249,2022-09-26,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10000061,20.0,30.0,4,3.0,120.0,3.6,116.4,80.0,36.4
250,2023-08-18,Second Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10002965,300.0,320.0,2,5.0,640.0,32.0,608.0,600.0,8.0
251,2023-09-19,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10004569,10.0,10.0,1,3.0,10.0,0.3,9.7,10.0,-0.300000000000001
252,2022-05-28,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10003832,3050.0,3350.0,13,4.0,43550.0,1742.0,41808.0,39650.0,2158.0
253,2022-04-03,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001228,70.0,80.0,6,5.0,480.0,24.0,456.0,420.0,36.0
254,2022-04-18,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10003296,330.0,360.0,4,4.0,1440.0,57.6,1382.4,1320.0,62.4000000000001
255,2022-12-25,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002505,10.0,10.0,9,2.0,90.0,1.8,88.2,90.0,-1.8
256,2022-11-26,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10004804,70.0,80.0,2,2.0,160.0,3.2,156.8,140.0,16.8
257,2022-04-25,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001590,40.0,50.0,5,2.0,250.0,5.0,245.0,200.0,45.0
258,2023-04-08,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10001580,590.0,650.0,6,4.0,3900.0,156.0,3744.0,3540.0,204.0
259,2022-02-10,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10000290,20.0,20.0,3,5.0,60.0,3.0,57.0,60.0,-3.0
260,2022-10-20,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10002790,180.0,220.0,3,4.0,660.0,26.4,633.6,540.0,93.6
261,2022-06-11,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003460,20.0,20.0,5,5.0,100.0,5.0,95.0,100.0,-5.0
262,2023-08-29,Standard Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Appliances,OFF-AP-10002203,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0
263,2022-12-26,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10000822,2690.0,3060.0,3,3.0,9180.0,275.4,8904.6,8070.0,834.6
264,2022-06-14,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10003353,2170.0,2520.0,7,3.0,17640.0,529.2,17110.8,15190.0,1920.8
265,2023-06-20,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001433,300.0,330.0,4,3.0,1320.0,39.6,1280.4,1200.0,80.4000000000001
266,2022-11-17,Standard Class,Consumer,United States,Brentwood,California,94513,West,Technology,Accessories,TEC-AC-10004469,70.0,80.0,2,4.0,160.0,6.4,153.6,140.0,13.6
267,2023-10-25,Standard Class,Corporate,United States,Chapel Hill,North Carolina,27514,South,Office Supplies,Art,OFF-AR-10003602,10.0,10.0,3,5.0,30.0,1.5,28.5,30.0,-1.5
268,2022-05-19,Standard Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,OFF-FA-10003472,10.0,10.0,6,2.0,60.0,1.2,58.8,60.0,-1.2
269,2022-08-10,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Storage,OFF-ST-10004180,30.0,40.0,1,3.0,40.0,1.2,38.8,30.0,8.8
